snp_chr	snp_pos	snp	peak_chr	peak_start	peak_end	disease.trait	pubmedid	reported.gene.s.	mapped_gene	strongest.snp.risk.allele	context	risk.allele.frequency	p.value	study.accession	Multiple
chr15	78437971	rs17483548	chr15	78437736	78438430	Post bronchodilator FEV1/FVC ratio	26634245	Intergenic	LOC105370912 - IREB2	rs17483548-A	intron_variant	0.332	3e-12	GCST003264	FALSE
chr15	78437971	rs17483548	chr15	78437736	78438430	Post bronchodilator FEV1/FVC ratio in COPD	26634245	Intergenic	LOC105370912 - IREB2	rs17483548-A	intron_variant	0.386	3e-6	GCST003265	FALSE
chr15	78540490	rs3813570	chr15	78540091	78540704	Post bronchodilator FEV1	26634245	PSMA4	PSMA4	rs3813570-T	5_prime_UTR_variant	0.78	1e-8	GCST003262	FALSE
chr15	78540490	rs3813570	chr15	78540091	78540704	Post bronchodilator FEV1/FVC ratio	26634245	PSMA4	PSMA4	rs3813570-T	5_prime_UTR_variant	0.779	2e-6	GCST003264	FALSE
chr10	80505515	rs9633740	chr10	80505507	80506014	Post bronchodilator FEV1	26634245	TSPAN14	TSPAN14	rs9633740-A	intron_variant	0.187	2e-6	GCST003262	FALSE
chr11	128894676	rs75190942	chr11	128894577	128895078	Resting heart rate	27798624	KCNJ5, C11orf45	KCNJ5	rs75190942-A	intron_variant	0.09	1e-16	GCST003818	FALSE
chr11	128894676	rs75190942	chr11	128894577	128895078	Atrial fibrillation	28416818	KCNJ5	KCNJ5	rs75190942-A	intron_variant	0.08	3e-8	GCST004297	FALSE
chr1	223684349	rs12137025	chr1	223684144	223684651	Carotenoid levels (alpha-carotene)	28002826	CAPN8, CAPN2	LOC105373281	rs12137025-C	regulatory_region_variant	0.07	4e-8	GCST003938	FALSE
chr16	79768943	rs4284656	chr16	79768557	79769069	Oropharynx cancer	27749845	LINC01229	MAFTRR	rs4284656-T	intron_variant	0.04403901382978104	2e-6	GCST003859	FALSE
chr10	124849256	rs11245387	chr10	124849005	124849891	Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1)	26503814	FAM175B	FAM175B - NPM1P31	rs11245387-T	intergenic_variant	0.4	3e-7	GCST003830	FALSE
chr17	55296189	rs11079159	chr17	55295863	55296367	QRS duration	27659466	NR	HLF	rs11079159-?	intron_variant	NR	6e-7	GCST003844	FALSE
chr1	115667141	rs12137699	chr1	115666633	115667158	Gut microbiota (bacterial taxa)	27694959	VANGL1	VANGL1	rs12137699-T	intron_variant	NR	5e-8	GCST003855	FALSE
chr15	74490015	rs12909047	chr15	74489688	74490189	Caffeine metabolism (plasma 1,3,7-trimethylxanthine (caffeine) level)	27702941	ARID3B, CLK3, EDC3, CYP1A1	LOC101929333	rs12909047-A	intron_variant	0.51	1e-11	GCST003846	FALSE
chr15	74490015	rs12909047	chr15	74489688	74490189	Caffeine metabolism (plasma 1,3-dimethylxanthine (theophylline) level)	27702941	CLK3, ARID3B, EDC3, CYP1A1	LOC101929333	rs12909047-A	intron_variant	0.51	1e-8	GCST003848	FALSE
chr15	74490015	rs12909047	chr15	74489688	74490189	Caffeine metabolism (plasma 1,7-dimethylxanthine (paraxanthine) to 1,3,7-trimethylxanthine (caffeine) ratio)	27702941	ARID3B, CLK3, EDC3, CYP1A1	LOC101929333	rs12909047-A	intron_variant	0.51	3e-7	GCST003851	FALSE
chr15	74598640	rs62005807	chr15	74598158	74599005	Caffeine metabolism (plasma 1,3,7-trimethylxanthine (caffeine) level)	27702941	ARID3B, CLK3, EDC3, CYP1A1	CLK3	rs62005807-C	non_coding_transcript_exon_variant	0.11	3e-9	GCST003846	FALSE
chr15	74598640	rs62005807	chr15	74598158	74599005	Caffeine metabolism (plasma 1,7-dimethylxanthine (paraxanthine) to 1,3,7-trimethylxanthine (caffeine) ratio)	27702941	CLK3, ARID3B, EDC3, CYP1A1	CLK3	rs62005807-C	non_coding_transcript_exon_variant	0.11	3e-11	GCST003851	FALSE
chr14	90287967	rs11626933	chr14	90287601	90288131	Gut microbiota (bacterial taxa)	27723756	C14orf102	NRDE2	rs11626933-G	intron_variant	NR	2e-8	GCST003875	FALSE
chr3	38247760	rs3925158	chr3	38247311	38247818	Gut microbiota (bacterial taxa)	27723756	SLC22A13, MYD88, DLEC1, ACAA1, OXSR1	OXSR1	rs3925158-C	intron_variant	NR	6e-9	GCST003875	FALSE
chr5	88673135	rs3814424	chr5	88673130	88673656	Conscientiousness	27918536	LINC00461	LINC00461	rs3814424-T	non_coding_transcript_exon_variant	0.17	6e-7	GCST004014	FALSE
chr2	202912503	rs149163995	chr2	202911412	202912799	Migraine	27182965	ALS2CR8	CARF	rs149163995-?	intron_variant	NR	4e-10	GCST003986	FALSE
chr3	158110533	rs11713363	chr3	158109817	158110910	Chin dimples	27182965	RSRC1	RSRC1	rs11713363-?	5_prime_UTR_variant	NR	2e-12	GCST003989	FALSE
chr20	59678383	rs7266699	chr20	59678176	59678696	Schizophrenia	26198764	NR	PHACTR3	rs7266699-C	intron_variant	NR	4e-6	GCST003048	FALSE
chr17	20009397	rs8067545	chr17	20009067	20009568	Schizophrenia	26198764	NR	SPECC1	rs8067545-C	5_prime_UTR_variant	NR	1e-6	GCST003048	FALSE
chr1	62436136	rs631106	chr1	62436034	62436858	Crohn's disease	26192919	NR	LOC105378768 - USP1	rs631106-?	regulatory_region_variant	NR	6e-8	GCST003044	FALSE
chr7	43528967	rs55704525	chr7	43528490	43529344	Cerebrospinal fluid AB1-42 levels	26252872	HECW1	HECW1	rs55704525-G	intron_variant	0.01	3e-7	GCST003072	FALSE
chr10	93703269	rs116953792	chr10	93702251	93703555	Cerebrospinal fluid AB1-42 levels	26252872	FRA10AC1	FRA10AC1 - LOC101927013	rs116953792-G	regulatory_region_variant	0.01	8e-11	GCST003072	FALSE
chr18	34979331	rs509477	chr18	34979023	34979591	Cerebrospinal fluid AB1-42 levels	26252872	MAPRE2	MAPRE2	rs509477-C	intron_variant	0.6	3e-7	GCST003072	FALSE
chr1	34876381	rs7541937	chr1	34876265	34876788	Glomerular filtration rate in chronic kidney disease	26420894	DLGAP3	DLGAP3	rs7541937-G	intron_variant	0.47	4e-6	GCST003139	FALSE
chr4	16118049	rs894638	chr4	16118029	16118584	Glomerular filtration rate in chronic kidney disease	26420894	PROM1, TAPT1	LOC107986261	rs894638-C	intergenic_variant	0.19	8e-6	GCST003139	FALSE
chr17	28761608	rs7215310	chr17	28761194	28761756	Mean corpuscular hemoglobin	28017375	NR	FAM222B	rs7215310-?	intron_variant	NR	2e-9	GCST004006	FALSE
chr14	77902942	rs74065827	chr14	77902713	77903290	Response to paliperidone in schizophrenia (positive Marder score)	27846195	NA	ADCK1	rs74065827-?	intron_variant	NR	1e-7	GCST004040	FALSE
chr14	77902942	rs74065827	chr14	77902713	77903290	Response to paliperidone in schizophrenia (Multivariate)	27846195	NA	ADCK1	rs74065827-?	intron_variant	NR	7e-7	GCST004043	FALSE
chr6	15691547	rs59112743	chr6	15691173	15691678	Multiple keratinocyte cancers	28081215	intergenic	LOC102724520	rs59112743-A	regulatory_region_variant	NR	3e-6	GCST004134	FALSE
chr11	19719185	rs10500859	chr11	19718980	19719481	Monobrow	27182965	NAV2	NAV2	rs10500859-?	intron_variant	NR	2e-11	GCST003996	FALSE
chr6	44699178	rs227808	chr6	44698863	44699364	Male-pattern baldness	27182965	CDC5L, SUPT3H	LOC105375075 - LOC101929770	rs227808-?	regulatory_region_variant	NR	3e-9	GCST003983	FALSE
chr3	156816839	rs11717138	chr3	156816784	156817400	Nose size	27182965	TIPARP, LEKR1	LINC00886	rs11717138-?	intron_variant	NR	2e-7	GCST003999	FALSE
chr12	5211314	rs17786035	chr12	5210453	5211456	Pediatric bone mineral density (spine)	28181694	NR	LOC105369617	rs17786035-G	intergenic_variant	0.172	7e-7	GCST004181	FALSE
chr11	66312552	rs10896109	chr11	66312028	66313163	Morning vs. evening chronotype	26835600	NR	TMEM151A - CD248	rs10896109-?	regulatory_region_variant	NR	5e-7	GCST003429	FALSE
chr2	197453059	rs3731570	chr2	197453007	197453762	Morning vs. evening chronotype	26835600	NR	RNU6-1029P - COQ10B	rs3731570-?	regulatory_region_variant	NR	4e-10	GCST003429	FALSE
chr9	90129733	rs10992211	chr9	90129388	90129889	Response to cyclophosphamide in systemic lupus erythematosus with lupus nephritis	26980576	LOC286370, LOC340515	IL6RP1 - LOC105376142	rs10992211-?	intergenic_variant	NR	5e-6	GCST003445	FALSE
chr5	31182306	rs6869294	chr5	31181556	31182863	Oppositional defiant disorder dimensions in attention-deficit hyperactivity disorder	27021288	XR_925892.1	RPL19P11 - CDH6	rs6869294-A	intron_variant	NR	2e-6	GCST003472	FALSE
chr6	79878444	rs6919854	chr6	79878336	79878897	Daytime sleep phenotypes	27126917	RP1-92C4.2, ELOVL4, GAPDHP63, RPL35AP18	LOC107986614 - ELOVL4	rs6919854-T	intergenic_variant	NR	7e-6	GCST003518	FALSE
chr6	11655737	rs7759725	chr6	11655489	11656023	Daytime sleep phenotypes	27126917	ADTRP, TMEM170B, PRKRIRP5	TMEM170B - LOC340184	rs7759725-T	regulatory_region_variant	NR	1e-6	GCST003518	FALSE
chr8	18209886	rs7845127	chr8	18209772	18210344	Night sleep phenotypes	27126917	NAT1, ASAH1, AACP, NAT2	NAT1	rs7845127-C	non_coding_transcript_exon_variant	NR	3e-6	GCST003542	FALSE
chr2	238426760	rs473651	chr2	238426372	238426873	Multiple system atrophy	27629089	ASB1	ASB1	rs473651-A	non_coding_transcript_exon_variant	0.38	4e-6	GCST003784	FALSE
chr6	110815877	rs117178387	chr6	110815099	110816164	3-hydroxy-1-methylpropylmercapturic acid levels in smokers	26053186	NR	AMD1, CDK19	rs117178387-?	non_coding_transcript_exon_variant	NR	1e-6	GCST002957	FALSE
chr12	117495695	rs137949660	chr12	117495227	117495737	3-hydroxy-1-methylpropylmercapturic acid levels in smokers	26053186	NR	KSR2	rs137949660-?	intron_variant	NR	1e-6	GCST002957	FALSE
chr10	129467281	rs16906252	chr10	129466695	129467379	MGMT methylation in smokers	26183928	MGMT	MGMT	rs16906252-?	synonymous_variant	NR	4e-31	GCST003031	FALSE
chr7	156943329	rs144759648	chr7	156943244	156943745	Schizophrenia	26198764	LMBR1, NOM1	LOC105375605	rs144759648-A	regulatory_region_variant	NR	4e-6	GCST003050	FALSE
chr15	34367316	rs117799466	chr15	34366967	34368032	Schizophrenia	26198764	NR	LPCAT4 - ACTG1P15	rs117799466-C	regulatory_region_variant	NR	2e-6	GCST003048	FALSE
chr3	188169789	rs16863064	chr3	188169740	188170253	Schizophrenia	26198764	NR	LPP	rs16863064-G	intron_variant	NR	9e-6	GCST003048	FALSE
chr2	25129331	rs183823891	chr2	25129027	25129528	Schizophrenia	26198764	NR	EFR3B	rs183823891-T	intron_variant	NR	1e-7	GCST003048	FALSE
chr12	57094031	rs324017	chr12	57093779	57094299	Schizophrenia	26198764	NR	NAB2	rs324017-C	intron_variant	NR	3e-7	GCST003048	FALSE
chr5	139685595	rs35123781	chr5	139684999	139685882	Schizophrenia	26198764	NR	PSD2	rs35123781-G	intron_variant	NR	4e-6	GCST003048	FALSE
chr9	69472320	rs4744901	chr9	69472192	69472693	Schizophrenia	26198764	NR	APBA1	rs4744901-C	intron_variant	NR	8e-6	GCST003048	FALSE
chr5	43515071	rs75401687	chr5	43514951	43515472	Post bronchodilator FEV1/FVC ratio in COPD	26634245	C5orf34	LOC105374749, C5orf34	rs75401687-T	5_prime_UTR_variant	0.964	2e-6	GCST003265	FALSE
chr2	122244902	rs116165861	chr2	122244782	122245283	Post bronchodilator FEV1/FVC ratio in COPD	26634245	Intergenic	LOC105373592	rs116165861-G	intergenic_variant	0.998	2e-6	GCST003265	FALSE
chr11	74682126	rs10899033	chr11	74681694	74682213	Microalbuminuria	26631737	CHRDL2, MIR4696, POLD3	POLD3 - RN7SKP297	rs10899033-C	intergenic_variant	0.72	9e-6	GCST003253	FALSE
chr14	92603644	rs72697297	chr14	92603458	92604273	Post bronchodilator FEV1/FVC ratio	26634245	RIN3	RIN3	rs72697297-T	intron_variant	0.843	1e-7	GCST003264	FALSE
chr15	78540694	rs57064725	chr15	78540091	78540704	Post bronchodilator FEV1	26634245	PSMA4	PSMA4	rs57064725-A	non_coding_transcript_exon_variant	0.273	6e-7	GCST003262	FALSE
chr3	128153663	rs11711710	chr3	128153181	128153698	Post bronchodilator FEV1	26634245	EEFSEC	RUVBL1, EEFSEC	rs11711710-T	synonymous_variant	0.168	3e-6	GCST003262	FALSE
chr3	128095234	rs36069551	chr3	128095068	128095596	Post bronchodilator FEV1	26634245	RUVBL1	RUVBL1	rs36069551-A	intron_variant	0.154	3e-6	GCST003262	FALSE
chr15	78437910	rs2656070	chr15	78437736	78438430	Post bronchodilator FEV1	26634245	Intergenic	LOC105370912 - IREB2	rs2656070-A	intron_variant	0.177	5e-7	GCST003262	FALSE
chr7	80183510	rs67077197	chr7	80183283	80183787	Post bronchodilator FEV1	26634245	GNAI1	GNAI1	rs67077197-T	intron_variant	0.042	2e-6	GCST003262	FALSE
chr22	39464125	rs2008174	chr22	39463941	39464442	Post bronchodilator FEV1	26634245	MGAT3	MGAT3	rs2008174-C	intron_variant	0.925	3e-6	GCST003262	FALSE
chr3	85388588	rs73134752	chr3	85387945	85388877	Post bronchodilator FEV1	26634245	CADM2	CADM2	rs73134752-A	intron_variant	0.02	4e-6	GCST003262	FALSE
chr2	174772186	rs187076367	chr2	174771508	174772386	Post bronchodilator FEV1	26634245	BC046497	LOC105373750	rs187076367-A	intron_variant	0.999	1e-6	GCST003262	FALSE
chr11	40624331	rs184852128	chr11	40624328	40624829	Post bronchodilator FEV1	26634245	LRRC4C	LRRC4C	rs184852128-T	intron_variant	1.0	1e-6	GCST003262	FALSE
chr11	40624331	rs184852128	chr11	40624328	40624829	Post bronchodilator FEV1/FVC ratio	26634245	LRRC4C	LRRC4C	rs184852128-T	intron_variant	1.0	1e-6	GCST003264	FALSE
chr5	13749128	rs6897741	chr5	13748725	13749226	Post bronchodilator FEV1/FVC ratio in COPD	26634245	DNAH5	DNAH5	rs6897741-T	intron_variant	0.51	4e-6	GCST003265	FALSE
chr5	159309984	rs6859018	chr5	159309578	159310125	Serum sulfate level	27412988	UBLCP1, IL12B	UBLCP1 - LOC105377683	rs6859018-?	intergenic_variant	NR	3e-6	GCST003723	FALSE
chr5	61504509	rs10223052	chr5	61504188	61504689	Educational attainment (college completion)	27225129	NR	ZSWIM6	rs10223052-A	intron_variant	0.3627	1e-8	GCST003677	FALSE
chr5	61504509	rs10223052	chr5	61504188	61504689	Educational attainment (years of education)	27225129	NR	ZSWIM6	rs10223052-A	intron_variant	0.3599	4e-12	GCST003676	FALSE
chr7	2760052	rs208346	chr7	2759672	2760173	Loneliness (linear analysis)	27629369	GNA12	AMZ1, GNA12	rs208346-?	intron_variant	NA	7e-6	GCST003772	FALSE
chr6	18102797	rs73726531	chr6	18102720	18103565	Thiopurine S-methyltransferase activity	27770449	TPMT	KIF13A - NHLRC1	rs73726531-G	intergenic_variant	0.031	1e-72	GCST003841	FALSE
chr12	26124961	rs200855945	chr12	26124651	26125472	Response to bupropion and depression	27622933	BHLHE41	SSPN, BHLHE41	rs200855945-?	5_prime_UTR_variant	NA	4e-7	GCST003806	FALSE
chr8	22224195	rs4075536	chr8	22223879	22224394	Subjective well-being	27089181	NR	PHYHIP	rs4075536-A	non_coding_transcript_exon_variant	0.8026	3e-6	GCST003766	FALSE
chr4	140004716	rs1877075	chr4	140004477	140005017	Depression	27089181	NR	MAML3	rs1877075-A	intron_variant	NR	2e-6	GCST003769	FALSE
chr4	140004716	rs1877075	chr4	140004477	140005017	Depressive symptoms (MTAG)	29292387	NR	MAML3	rs1877075-G	intron_variant	0.6532	3e-8	GCST005323	FALSE
chr4	89836354	rs1372520	chr4	89835936	89836546	Neuroticism	27089181	NR	SNCA	rs1372520-T	intron_variant	0.207	2e-6	GCST003770	FALSE
chr8	27427175	rs3779635	chr8	27426926	27427427	Neuroticism	27089181	NR	PTK2B	rs3779635-T	intron_variant	0.434	4e-6	GCST003770	FALSE
chr2	65429835	rs7569084	chr2	65429795	65430296	Sum eosinophil basophil counts	27863252	SPRED2	SPRED2	rs7569084-T	intron_variant	0.5838	4e-9	GCST004624	FALSE
chr5	111092097	rs79881201	chr5	111092007	111093042	Sum eosinophil basophil counts	27863252	WDR36	TSLP - WDR36	rs79881201-T	5_prime_UTR_variant	0.3602	1e-22	GCST004624	FALSE
chr1	108200437	rs663045	chr1	108200087	108200612	Sum neutrophil eosinophil counts	27863252	SLC25A24	SLC25A24 - NBPF4	rs663045-C	5_prime_UTR_variant	0.5334	4e-11	GCST004613	FALSE
chr1	108200437	rs663045	chr1	108200087	108200612	Sum basophil neutrophil counts	27863252	SLC25A24	SLC25A24 - NBPF4	rs663045-C	5_prime_UTR_variant	0.5334	6e-11	GCST004620	FALSE
chr1	108200437	rs663045	chr1	108200087	108200612	Granulocyte count	27863252	SLC25A24	SLC25A24 - NBPF4	rs663045-C	5_prime_UTR_variant	0.5334	5e-11	GCST004614	FALSE
chr1	108200437	rs663045	chr1	108200087	108200612	Granulocyte percentage of myeloid white cells	27863252	SLC25A24	SLC25A24 - NBPF4	rs663045-C	5_prime_UTR_variant	0.5335	4e-10	GCST004608	FALSE
chr1	108200437	rs663045	chr1	108200087	108200612	Neutrophil count	27863252	SLC25A24	SLC25A24 - NBPF4	rs663045-C	5_prime_UTR_variant	0.5334	7e-11	GCST004629	FALSE
chr1	108200437	rs663045	chr1	108200087	108200612	White blood cell count	27863252	SLC25A24	SLC25A24 - NBPF4	rs663045-C	5_prime_UTR_variant	0.5335	6e-10	GCST004610	FALSE
chr3	141487958	rs9819371	chr3	141487646	141488147	Sum neutrophil eosinophil counts	27863252	RASA2	RASA2	rs9819371-T	intron_variant	0.065	6e-9	GCST004613	FALSE
chr3	141487958	rs9819371	chr3	141487646	141488147	Sum basophil neutrophil counts	27863252	RASA2	RASA2	rs9819371-T	intron_variant	0.0649	3e-9	GCST004620	FALSE
chr3	141487958	rs9819371	chr3	141487646	141488147	Granulocyte count	27863252	RASA2	RASA2	rs9819371-T	intron_variant	0.065	1e-9	GCST004614	FALSE
chr3	141487958	rs9819371	chr3	141487646	141488147	Myeloid white cell count	27863252	RASA2	RASA2	rs9819371-T	intron_variant	0.065	2e-10	GCST004626	FALSE
chr3	141487958	rs9819371	chr3	141487646	141488147	White blood cell count	27863252	RASA2	RASA2	rs9819371-T	intron_variant	0.065	9e-10	GCST004610	FALSE
chr6	21381296	rs6917586	chr6	21381283	21382264	Sum neutrophil eosinophil counts	27863252	intergenic	CDKAL1 - LINC00581	rs6917586-A	intergenic_variant	0.357	2e-11	GCST004613	FALSE
chr6	21381296	rs6917586	chr6	21381283	21382264	Sum basophil neutrophil counts	27863252	intergenic	CDKAL1 - LINC00581	rs6917586-A	intergenic_variant	0.3569	4e-11	GCST004620	FALSE
chr6	21381296	rs6917586	chr6	21381283	21382264	Granulocyte count	27863252	intergenic	CDKAL1 - LINC00581	rs6917586-A	intergenic_variant	0.3569	2e-11	GCST004614	FALSE
chr6	21381296	rs6917586	chr6	21381283	21382264	Myeloid white cell count	27863252	intergenic	CDKAL1 - LINC00581	rs6917586-A	intergenic_variant	0.3569	8e-12	GCST004626	FALSE
chr6	21381296	rs6917586	chr6	21381283	21382264	Neutrophil count	27863252	intergenic	CDKAL1 - LINC00581	rs6917586-A	intergenic_variant	0.357	3e-11	GCST004629	FALSE
chr6	21381296	rs6917586	chr6	21381283	21382264	White blood cell count	27863252	intergenic	CDKAL1 - LINC00581	rs6917586-A	intergenic_variant	0.3569	1e-12	GCST004610	FALSE
chr10	63464699	rs55739257	chr10	63464353	63464885	Basophil percentage of granulocytes	27863252	JMJD1C	JMJD1C	rs55739257-C	intron_variant	0.5183	2e-10	GCST004634	FALSE
chr3	187738806	rs3733018	chr3	187738777	187739285	Basophil percentage of granulocytes	27863252	BCL6	BCL6	rs3733018-C	intron_variant	0.6338	3e-12	GCST004634	FALSE
chr3	187738806	rs3733018	chr3	187738777	187739285	Basophil percentage of white cells	27863252	BCL6	BCL6	rs3733018-C	intron_variant	0.6337	7e-11	GCST004631	FALSE
chr6	34651116	rs2814993	chr6	34650732	34651235	Height	18391952	C6orf106	C6orf106	rs2814993-A	intron_variant	0.15	4e-12	GCST000174	FALSE
chr6	34651116	rs2814993	chr6	34650732	34651235	Coronary artery disease	29212778	C6orf106	C6orf106	rs2814993-A	intron_variant	0.1431	1e-11	GCST005196	FALSE
chr1	210816167	rs11119608	chr1	210816097	210816598	Cancer	27197191	KCNH1	KCNH1	rs11119608-T	intron_variant	NR	1e-7	GCST003587	FALSE
chr4	26002024	rs71610881	chr4	26001779	26002281	Response to radiotherapy in prostate cancer (overall toxicity)	27515689	Intergenic	SMIM20 - LOC105374540	rs71610881-A	intergenic_variant	0.06	5e-7	GCST003583	FALSE
chr19	40811274	rs185308415	chr19	40810865	40811403	nicotine metabolite ratio in current smokers	27488534	RAB4B-EGLN2, CYP2A6	CYP2T1P	rs185308415-G	non_coding_transcript_exon_variant	NR	3e-9	GCST003629	FALSE
chr11	116082456	rs77544685	chr11	116082135	116082646	Late-onset Alzheimer's disease	27770636	Intergenic	LOC105369513 - LOC107984393	rs77544685-T	intergenic_variant	0.013	5e-6	GCST003815	FALSE
chr22	48492443	rs1034435	chr22	48492312	48492817	Late-onset Alzheimer's disease	27770636	FAM19A5	FAM19A5	rs1034435-A	intron_variant	0.659	3e-6	GCST003815	FALSE
chr16	84699678	rs12716755	chr16	84699617	84700118	Late-onset Alzheimer's disease	27770636	Intergenic	KLHL36 - USP10	rs12716755-A	regulatory_region_variant	0.608	6e-6	GCST003815	FALSE
chr9	107043881	rs138543081	chr9	107043779	107044378	Late-onset Alzheimer's disease	27770636	Intergenic	LOC340512	rs138543081-T	intron_variant	0.009	1e-6	GCST003815	FALSE
chr6	108752513	rs9386749	chr6	108752100	108752642	Depression in response to interferon-based therapy in chronic hepatitis C	27723809	intergenic	LINC00222	rs9386749-?	intron_variant	NR	9e-6	GCST003824	FALSE
chr12	112261736	rs2285810	chr12	112261461	112262025	C-reactive protein levels or LDL-cholesterol levels (pleiotropy)	27286809	C12orf51	HECTD4	rs2285810-T	non_coding_transcript_exon_variant	NR	8e-9	GCST003679	FALSE
chr2	202015507	rs4675248	chr2	202015250	202016039	Educational attainment (years of education)	27225129	NR	RNU6-440P - FZD7	rs4675248-A	intergenic_variant	0.4013	4e-8	GCST003676	FALSE
chr7	100479650	rs2406253	chr7	100478978	100479807	Educational attainment (years of education)	27225129	NR	TSC22D4 - NYAP1	rs2406253-A	intergenic_variant	0.807	5e-8	GCST003676	FALSE
chr10	102120361	rs61874768	chr10	102120092	102120769	Educational attainment (years of education)	27225129	NR	LDB1	rs61874768-T	5_prime_UTR_variant	0.1828	4e-8	GCST003676	FALSE
chr18	37579161	rs9964724	chr18	37578825	37579345	Educational attainment (years of education)	27225129	NR	CELF4 - LOC107985118	rs9964724-T	regulatory_region_variant	0.6832	2e-14	GCST003676	FALSE
chr6	81753659	rs915125	chr6	81753081	81753679	Granulocyte percentage of myeloid white cells	27863252	FAM46A	FAM46A - LOC105377873	rs915125-T	regulatory_region_variant	0.2813	4e-26	GCST004608	FALSE
chr6	81753659	rs915125	chr6	81753081	81753679	Monocyte percentage of white cells	27863252	FAM46A	FAM46A - LOC105377873	rs915125-T	regulatory_region_variant	0.2811	2e-24	GCST004609	FALSE
chr6	81753659	rs915125	chr6	81753081	81753679	Neutrophil percentage of white cells	27863252	FAM46A	FAM46A - LOC105377873	rs915125-T	regulatory_region_variant	0.2812	3e-9	GCST004633	FALSE
chr6	109382480	rs2275652	chr6	109381918	109383051	Granulocyte percentage of myeloid white cells	27863252	CD164	CD164	rs2275652-C	5_prime_UTR_variant	0.2979	1e-11	GCST004608	FALSE
chr22	50525724	rs131805	chr22	50525487	50525993	Granulocyte percentage of myeloid white cells	27863252	SCO2	SCO2	rs131805-C	intron_variant	0.7835	7e-9	GCST004608	FALSE
chr3	4978778	rs12489120	chr3	4978157	4979524	Psoriasis vulgaris	26626624	BHLHE40	BHLHE40-AS1	rs12489120-C	intron_variant	NR	3e-7	GCST003268	FALSE
chr1	90730619	rs12042107	chr1	90730214	90730758	Educational attainment	27046643	Intergenic	BARHL2 - LOC105378853	rs12042107-?	intergenic_variant	NR	7e-9	GCST003496	FALSE
chr1	43453815	rs182798940	chr1	43453775	43454276	Alzheimer disease and age of onset	26830138	Intergenic	SZT2, HYI	rs182798940-T	5_prime_UTR_variant	NR	7e-7	GCST003427	FALSE
chr2	26471784	rs183562580	chr2	26471215	26471803	Alzheimer disease and age of onset	26830138	Intergenic	OTOF	rs183562580-A	intron_variant	NR	6e-7	GCST003427	FALSE
chr2	65382753	rs140661185	chr2	65382625	65383326	Alzheimer disease and age of onset	26830138	Intergenic	SPRED2	rs140661185-A	intron_variant	NR	1e-6	GCST003427	FALSE
chr3	61650482	rs7609954	chr3	61650183	61650684	Alzheimer disease and age of onset	26830138	PTPRG	PTPRG	rs7609954-T	intron_variant	NR	4e-8	GCST003427	FALSE
chr6	56843712	rs185968827	chr6	56843426	56843927	Alzheimer disease and age of onset	26830138	DST	DST	rs185968827-A	intron_variant	NR	2e-7	GCST003427	FALSE
chr16	22190681	rs145049847	chr16	22190206	22191726	Alzheimer disease and age of onset	26830138	Intergenic	SDR42E2 - TRL-TAG3-1	rs145049847-C	3_prime_UTR_variant	NR	8e-9	GCST003427	FALSE
chr14	52042383	rs1982963	chr14	52042290	52043107	Waist-to-hip ratio adjusted for body mass index	26785701	NID2	NID2	rs1982963-A	intron_variant	0.808	1e-14	GCST003338	FALSE
chr9	135376756	rs75824829	chr9	135376407	135376908	Parental extreme longevity (95 years and older)	27015805	NR	C9orf62 - SOCS5P2	rs75824829-?	intergenic_variant	NR	4e-8	GCST003395	FALSE
chr22	42615397	rs137115	chr22	42614640	42615571	Parental extreme longevity (95 years and older)	27015805	NR	RNU12 - CYB5R3	rs137115-?	non_coding_transcript_exon_variant	NR	8e-6	GCST003395	FALSE
chr7	29196448	rs187483667	chr7	29196014	29196515	Macrophage Migration Inhibitory Factor levels	27989323	NR	CHN2	rs187483667-C	intron_variant	NR	7e-6	GCST004423	FALSE
chr3	49094441	rs77440492	chr3	49093847	49094755	Macrophage inflammatory protein 1b levels	27989323	NR	QRICH1 - QARS	rs77440492-C	regulatory_region_variant	NR	7e-15	GCST004433	FALSE
chr1	153532963	rs34316494	chr1	153532576	153533077	Stem cell factor levels	27989323	NR	RN7SL44P - S100A6	rs34316494-TC	intergenic_variant	NA	9e-6	GCST004429	FALSE
chr12	99901313	rs150896237	chr12	99901034	99901901	Stem cell growth factor beta levels	27989323	NR	ANKS1B	rs150896237-C	intron_variant	NA	3e-6	GCST004428	FALSE
chr18	34639706	rs144916876	chr18	34639655	34640156	TRAIL levels	27989323	NR	DTNA	rs144916876-G	intron_variant	NA	1e-9	GCST004424	FALSE
chr19	50333427	rs10411345	chr19	50333359	50333881	Vascular endothelial growth factor levels	27989323	NR	KCNC3, LOC105372437	rs10411345-G	intron_variant	NA	9e-6	GCST004422	FALSE
chr22	36286661	rs13053731	chr22	36286016	36286916	Language performance in older adults (adjusted for episodic memory)	28577822	MYH9	MYH9	rs13053731-?	intron_variant	NR	5e-7	GCST004372	FALSE
chr10	67697886	rs77932157	chr10	67697586	67698110	Blood pressure traits (multi-trait analysis)	28498854	NR	CTNNA3 - AKR1B10P1	rs77932157-?	regulatory_region_variant	NR	3e-6	GCST004388	FALSE
