snp_chr	snp_pos	snp	peak_chr	peak_start	peak_end	disease.trait	pubmedid	reported.gene.s.	mapped_gene	strongest.snp.risk.allele	context	risk.allele.frequency	p.value	study.accession	Multiple
chr6	32255481	rs3130320	chr6	32255453	32255954	Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)	28448500	NOTCH4, C6orf10	LOC101929163	rs3130320-?	intron_variant	0.6281	5e-8	GCST004567	FALSE
chr1	169508336	rs6687813	chr1	169508290	169508956	D-dimer levels	21502573	F5	SLC19A2 - F5	rs6687813-A	regulatory_region_variant	0.06	2e-14	GCST001049	FALSE
chr1	165717968	rs4656461	chr1	165717829	165718330	Glaucoma	21532571	TMCO1	LOC440700 - TMCO1	rs4656461-G	regulatory_region_variant	0.12	6e-14	GCST001062	FALSE
chr1	165717968	rs4656461	chr1	165717829	165718330	Glaucoma (primary open-angle)	25173105	TMCO1	LOC440700 - TMCO1	rs4656461-G	regulatory_region_variant	NR	5e-13	GCST002582	FALSE
chr1	165717968	rs4656461	chr1	165717829	165718330	Intraocular pressure	29617998	LOC440700, TMCO1	LOC440700 - TMCO1	rs4656461-G	regulatory_region_variant	0.1244	1e-43	GCST005580	FALSE
chr3	179943530	rs7630877	chr3	179943392	179943893	Type 2 diabetes	21490949	PEX5L	PEX5L	rs7630877-A	intron_variant	0.17	7e-6	GCST001033	FALSE
chr18	2948031	rs10460009	chr18	2948005	2948563	Type 2 diabetes	21490949	LPIN2	LPIN2	rs10460009-C	intron_variant	0.60	9e-6	GCST001033	FALSE
chr4	163611649	rs3792615	chr4	163611515	163612461	Type 2 diabetes	21490949	MARCH1	MARCH1	rs3792615-T	intron_variant	0.95	9e-6	GCST001033	FALSE
chr1	220803991	rs6693017	chr1	220803576	220804077	Monocyte early outgrowth colony forming units	21493818	MOSC1	MARC1	rs6693017-G	intron_variant	0.15	3e-7	GCST001048	FALSE
chr8	32554841	rs2439312	chr8	32554594	32555097	Dialysis-related mortality	21546767	NRG1	NRG1	rs2439312-?	intron_variant	0.24	7e-6	GCST001066	FALSE
chr20	3204477	rs11697186	chr20	3204092	3204942	Response to hepatitis C treatment	21659334	DDRGK1	DDRGK1	rs11697186-T	intron_variant	0.15	5e-17	GCST001094	FALSE
chr2	179701951	rs16866933	chr2	179701730	179702231	Sudden cardiac arrest	21658281	ZNF385B	LOC107985967, ZNF385B	rs16866933-?	intron_variant	0.09	6e-14	GCST001099	FALSE
chr17	45942346	rs242557	chr17	45942083	45942771	Progressive supranuclear palsy	21685912	MAPT	MAPT	rs242557-?	intron_variant	0.35	9e-18	GCST001116	FALSE
chr17	45942346	rs242557	chr17	45942083	45942771	Plasma t-tau levels	28100725	MAPT	MAPT	rs242557-A	intron_variant	0.3715	1e-12	GCST004092	FALSE
chr11	64778919	rs606458	chr11	64778283	64779375	Urate levels	21768215	PYGM, RASGRP2, CDC42BPG, NRXN2, MAP4K2, MEN1, SF1	SF1	rs606458-T	regulatory_region_variant	0.35	6e-11	GCST001163	FALSE
chr11	20662494	rs2139424	chr11	20662102	20662603	Response to cytadine analogues (cytosine arabinoside)	24483146	intergenic	SLC6A5 - NELL1	rs2139424-?	intergenic_variant	NA	7e-6	GCST002345	FALSE
chr5	134904545	rs319598	chr5	134904443	134904949	Type 2 diabetes	24509480	PCBD2	TXNDC15 - PCBD2	rs319598-C	regulatory_region_variant	NA	2e-6	GCST002352	FALSE
chr3	74585946	rs1374879	chr3	74585872	74586408	Smoking quantity	24665060	NR	CNTN3	rs1374879-?	intergenic_variant	NA	8e-6	GCST002393	FALSE
chr8	12977091	rs2460905	chr8	12976929	12977430	Post-traumatic stress disorder	24677629	KIAA1456	KIAA1456	rs2460905-?	intron_variant	NA	5e-6	GCST002401	FALSE
chr4	95537282	rs10032931	chr4	95537045	95537581	Optic nerve measurement (cup-to-disc ratio)	20395239	UNC5C	UNC5C	rs10032931-C	intron_variant	NR	4e-6	GCST000655	FALSE
chr6	16699829	rs73725220	chr6	16699332	16699833	Ejection fraction in Tripanosoma cruzi seropositivity	24324551	NR	ATXN1	rs73725220-?	intron_variant	NR	3e-6	GCST002281	FALSE
chr3	66429063	rs13078828	chr3	66428613	66429315	Antibody status in Tripanosoma cruzi seropositivity	24324551	LRIG1	LRIG1	rs13078828-?	intron_variant	NR	4e-7	GCST002280	FALSE
chr2	16051423	rs55678912	chr2	16050760	16051567	PR interval in Tripanosoma cruzi seropositivity	24324551	NR	GACAT3	rs55678912-?	intron_variant	NR	7e-6	GCST002279	FALSE
chr2	71460988	rs56988800	chr2	71460817	71461896	PR interval in Tripanosoma cruzi seropositivity	24324551	DYSF	DYSF	rs56988800-?	intron_variant	NR	1e-7	GCST002279	FALSE
chr4	15352761	rs114133078	chr4	15352473	15353054	PR interval in Tripanosoma cruzi seropositivity	24324551	C1QTNF7	LOC101929095, C1QTNF7	rs114133078-?	intron_variant	NR	2e-7	GCST002279	FALSE
chr5	36436477	rs114846327	chr5	36436311	36436812	PR interval in Tripanosoma cruzi seropositivity	24324551	NR	RANBP3L - RNA5SP181	rs114846327-?	intergenic_variant	NR	2e-6	GCST002279	FALSE
chr6	87322672	rs7341237	chr6	87322339	87322872	PR interval in Tripanosoma cruzi seropositivity	24324551	NR	SMIM8, GJB7	rs7341237-?	splice_region_variant	NR	2e-6	GCST002279	FALSE
chr7	115274554	rs10274759	chr7	115274316	115274988	PR interval in Tripanosoma cruzi seropositivity	24324551	NR	LINC01392 - LOC100506489	rs10274759-?	intergenic_variant	NR	3e-6	GCST002279	FALSE
chr18	2967847	rs8087073	chr18	2967801	2968302	PR interval in Tripanosoma cruzi seropositivity	24324551	NR	LPIN2, LOC105371963	rs8087073-?	intron_variant	NR	1e-9	GCST002279	FALSE
chr19	1205890	rs147615524	chr19	1205277	1205941	PR interval in Tripanosoma cruzi seropositivity	24324551	NR	STK11	rs147615524-?	5_prime_UTR_variant	NR	2e-6	GCST002279	FALSE
chr19	3435547	rs72974768	chr19	3434976	3435611	QRS duration in Tripanosoma cruzi seropositivity	24324551	NR	NFIC	rs72974768-?	intron_variant	NR	3e-6	GCST002284	FALSE
chr10	58908811	rs61458523	chr10	58908572	58909113	QT interval in Tripanosoma cruzi seropositivity	24324551	NR	RN7SKP196 - LINC00844	rs61458523-?	intergenic_variant	NR	2e-6	GCST002278	FALSE
chr5	144031781	rs391760	chr5	144031449	144031964	Bipolar disorder (body mass index interaction)	24322204	NR	HMHB1 - RN7SL87P	rs391760-?	intergenic_variant	NR	2e-6	GCST002306	FALSE
chr19	17323284	rs77331626	chr19	17322822	17323323	Rheumatoid arthritis	24390342	ANKRD55	ANO8, DDA1	rs77331626-G	3_prime_UTR_variant	0.71	7e-24	GCST002318	FALSE
chr10	63341447	rs10740118	chr10	63341384	63341885	Plasma omega-6 polyunsaturated fatty acid levels (linoleic acid)	24823311	JMJD1C, NRBF2, REEP3	JMJD1C	rs10740118-C	intron_variant	0.44	8e-9	GCST002446	FALSE
chr10	63341447	rs10740118	chr10	63341384	63341885	Platelet distribution width	27863252	JMJD1C	JMJD1C	rs10740118-C	intron_variant	0.419	3e-51	GCST004616	FALSE
chr8	133449608	rs10106540	chr8	133449391	133449917	Personality dimensions	23903073	ST3GAL1	ST13P6 - ST3GAL1	rs10106540-G	regulatory_region_variant	NA	7e-7	GCST002111	FALSE
chr20	6780865	rs6054512	chr20	6780397	6780898	Axial length	24144296	BMP2	BMP2 - LINC01428	rs6054512-T	intergenic_variant	0.6391	4e-7	GCST002115	FALSE
chr6	98048076	rs2505059	chr6	98047824	98048325	Adverse response to chemotherapy (neutropenia/leucopenia) (all anthracycline-based drugs)	23648065	MIR2113	MIR2113 - EIF4EBP2P3	rs2505059-G	intron_variant	0.398	5e-6	GCST002008	FALSE
chr2	199850665	rs2949006	chr2	199850512	199851501	Schizophrenia	23974872	C2orf47, SPATS2L, FONG, C2orf69, TYW5	FTCDNL1	rs2949006-T	intron_variant	0.192	1e-8	GCST002149	FALSE
chr4	178480279	rs2702449	chr4	178480052	178480561	Response to mTOR inhibitor (everolimus)	24009623	AGA	RNA5SP173 - LOC105377563	rs2702449-?	intergenic_variant	NR	7e-6	GCST002157	FALSE
chr10	57964643	rs7088591	chr10	57964316	57964817	Blood pressure	24001895	MRPS35P3	LOC105378314 - MRPS35P3	rs7088591-A	intergenic_variant	0.97	9e-7	GCST002167	FALSE
chr9	4792339	rs423955	chr9	4792107	4793152	Platelet count	24026423	RCL1	RPS5P6 - RCL1	rs423955-A	regulatory_region_variant	0.66	1e-9	GCST002186	FALSE
chr17	7583790	rs2075230	chr17	7583323	7584382	Hormone measurements	24049095	SHBG	LOC100996842, MPDU1	rs2075230-G	5_prime_UTR_variant	0.29	1e-8	GCST002195	FALSE
chr2	229657682	rs1861612	chr2	229657446	229658042	Type 2 diabetes	24101674	DNER	DNER	rs1861612-T	intron_variant	0.64	7e-8	GCST002224	FALSE
chr10	57964628	rs7070038	chr10	57964316	57964817	Coronary artery calcification	23870195	IPMK	LOC105378314 - MRPS35P3	rs7070038-A	intergenic_variant	0.11	7e-6	GCST002097	FALSE
chr12	14257551	rs17221259	chr12	14257451	14258277	Breast cancer	24143190	ATF7IP	GNAI2P1 - RPL30P11	rs17221259-G	regulatory_region_variant	0.204	7e-6	GCST002234	FALSE
chr5	62778891	rs16891077	chr5	62778862	62779363	Homeostasis model assessment of insulin resistance (dietary factor interaction)	24204828	HTR1A, ISCA1L	ISCA1P1 - LOC107986417	rs16891077-A	regulatory_region_variant	0.209	1e-9	GCST002253	FALSE
chr5	62778891	rs16891077	chr5	62778862	62779363	Fasting insulin (dietary factor interaction)	24204828	HTR1A, ISCA1L	ISCA1P1 - LOC107986417	rs16891077-A	regulatory_region_variant	0.209	9e-10	GCST002248	FALSE
chr13	44128733	rs9525916	chr13	44128422	44129257	Homeostasis model assessment of insulin resistance (dietary factor interaction)	24204828	SERP2, LOC121838	LOC105370183, SMIM2-AS1	rs9525916-T	intron_variant	0.43	5e-6	GCST002253	FALSE
chr13	44128733	rs9525916	chr13	44128422	44129257	Fasting insulin (dietary factor interaction)	24204828	SERP2, LOC121838	LOC105370183, SMIM2-AS1	rs9525916-T	intron_variant	0.43	7e-6	GCST002248	FALSE
chr20	18905094	rs742731	chr20	18904573	18905099	Homeostasis model assessment of insulin resistance (dietary factor interaction)	24204828	C20orf79, LOC100130062	C20orf78 - LOC102724734	rs742731-A	intergenic_variant	0.407	5e-6	GCST002253	FALSE
chr20	18905094	rs742731	chr20	18904573	18905099	Fasting insulin (dietary factor interaction)	24204828	C20orf79, LOC100130062	C20orf78 - LOC102724734	rs742731-A	intergenic_variant	0.407	2e-6	GCST002248	FALSE
chr7	8118257	rs6463768	chr7	8117992	8118506	Metabolite levels (Pyroglutamine)	23934736	ICA1	ICA1	rs6463768-C	intron_variant	NA	1e-6	GCST002118	FALSE
chr10	15558672	rs28643277	chr10	15558554	15559055	Periodontitis (CDC/AAP)	24024966	ITGA8	ITGA8	rs28643277-A	intron_variant	0.35	9e-6	GCST002126	FALSE
chr19	55599709	rs140900046	chr19	55598893	55599937	Periodontitis (Mean PAL)	24024966	FIZ1	FIZ1 - ZNF524	rs140900046-A	5_prime_UTR_variant	0.01	4e-6	GCST002127	FALSE
chr7	95971056	rs13231718	chr7	95970768	95971398	Immune reponse to smallpox (secreted IL-10)	22610502	DYNC1I1	DYNC1I1	rs13231718-C	intron_variant	NA	5e-9	GCST001534	FALSE
chr17	45135596	rs2291447	chr17	45135289	45135925	Economic and political preferences	22566634	ACBD4	ACBD4	rs2291447-T	splice_region_variant	NR	2e-6	GCST001519	FALSE
chr3	144053405	rs13068298	chr3	144053128	144053629	Economic and political preferences (feminism/equality)	22566634	intergenic	C3orf58 - RNA5SP144	rs13068298-T	regulatory_region_variant	NR	8e-6	GCST001514	FALSE
chr1	84824726	rs9728717	chr1	84824673	84825174	Economic and political preferences (time)	22566634	EDG7	LPAR3	rs9728717-T	intron_variant	NR	9e-6	GCST001511	FALSE
chr15	61578744	rs12592967	chr15	61578266	61578767	Schizophrenia	22688191	intergenic	LOC107984782	rs12592967-?	intron_variant	NR	3e-7	GCST001565	FALSE
chr15	61578744	rs12592967	chr15	61578266	61578767	Autism spectrum disorder or schizophrenia	28540026	intergenic	LOC107984782	rs12592967-T	intron_variant	NA	4e-9	GCST004521	FALSE
chr13	46999481	rs12583882	chr13	46999125	46999626	Subcutaneous adipose tissue	22589738	HTR2A	ESD - LOC107984594	rs12583882-G	intergenic_variant	0.34	6e-6	GCST001521	FALSE
chr19	45692498	rs7245708	chr19	45691651	45692774	Subcutaneous adipose tissue	22589738	FBXO46, EML2, SNRPD2, GIPR, QPCTL	QPCTL	rs7245708-C	5_prime_UTR_variant	0.04	1e-6	GCST001521	FALSE
chr15	40904186	rs8036080	chr15	40903869	40904461	Visceral adipose tissue/subcutaneous adipose tissue ratio	22589738	CHAC1, RHOV, DLL4, SPINT1, VPS18	VPS18 - LOC105370943	rs8036080-A	TF_binding_site_variant	0.01	3e-6	GCST001524	FALSE
chr1	38136401	rs7547921	chr1	38135917	38136875	Visceral adipose tissue/subcutaneous adipose tissue ratio	22589738	POU3F1	LOC105378655	rs7547921-A	non_coding_transcript_exon_variant	0.09	8e-6	GCST001524	FALSE
chr18	26312708	rs1791780	chr18	26312205	26312861	Visceral adipose tissue adjusted for BMI	22589738	TAF4B	TAF4B	rs1791780-G	intron_variant	0.54	4e-7	GCST001523	FALSE
chr9	78325660	rs1411916	chr9	78325164	78325665	Visceral fat	22589738	PSAT1	PSAT1	rs1411916-A	intron_variant	0.11	4e-6	GCST001525	FALSE
chr5	7816532	rs326155	chr5	7816161	7816662	Visceral fat	22589738	ADCY2	ADCY2	rs326155-G	intron_variant	0.01	4e-6	GCST001525	FALSE
chr11	132959967	rs1567127	chr11	132959578	132960079	Visceral adipose tissue/subcutaneous adipose tissue ratio	22589738	OPCML	LOC105369580, OPCML	rs1567127-G	intron_variant	0.20	1e-6	GCST001524	FALSE
chr6	129710348	rs17057678	chr6	129709954	129710476	Antineutrophil cytoplasmic antibody-associated vasculitis	22808956	ARHGAP18	ARHGAP18 - RPL5P21	rs17057678-?	regulatory_region_variant	NR	6e-7	GCST001613	FALSE
chr1	153876520	rs7414227	chr1	153876308	153876828	Lentiform nucleus volume	22903471	GATAD2B	GATAD2B	rs7414227-G	intron_variant	0.49	3e-6	GCST001640	FALSE
chr13	24221351	rs715921	chr13	24220928	24221429	Airflow obstruction	22837378	SPATA13	SPATA13	rs715921-A	intron_variant	0.31	8e-7	GCST001621	FALSE
chr3	185424069	rs7629245	chr3	185423557	185424113	Airflow obstruction	22837378	MAP3K13	MAP3K13	rs7629245-T	intron_variant	0.15	9e-6	GCST001621	FALSE
chr5	26389153	rs969088	chr5	26388763	26389264	Response to platinum-based chemotherapy in non-small-cell lung cancer	22872573	CDH9	RNU4-43P - CCNB3P1	rs969088-C	intron_variant	NR	2e-6	GCST001629	FALSE
chr14	93034681	rs8006385	chr14	93034333	93034834	Platelet count	22139419	ITPK1	ITPK1	rs8006385-G	intron_variant	NR	1e-10	GCST001337	FALSE
chr6	156688247	rs9384488	chr6	156686712	156688444	Alzheimer's disease biomarkers	23419831	ARID1B	NMTRV-TAC1-1 - ARID1B	rs9384488-A	regulatory_region_variant	0.35	3e-6	GCST001868	FALSE
chr17	58631697	rs412000	chr17	58631509	58632345	Primary tooth development (time to first tooth eruption)	23704328	RAD51C, TEX14	TEX14	rs412000-C	non_coding_transcript_exon_variant	NR	2e-9	GCST002030	FALSE
chr6	31834688	rs4711279	chr6	31834338	31835162	IgG glycosylation	23382691	NR	HSPA1B - C6orf48	rs4711279-C	5_prime_UTR_variant	0.824401248864668	4e-6	GCST001848	FALSE
chr10	33116159	rs7902627	chr10	33116147	33116648	IgG glycosylation	23382691	NR	LOC101929447	rs7902627-C	intron_variant	0.135378764285714	8e-6	GCST001848	FALSE
chr22	26645319	rs16982515	chr22	26645191	26645717	IgG glycosylation	23382691	NR	ISCA2P1	rs16982515-C	non_coding_transcript_exon_variant	0.919024750334374	3e-6	GCST001848	FALSE
chr10	95535832	rs12772243	chr10	95535818	95536319	IgG glycosylation	23382691	NR	SORBS1	rs12772243-G	intron_variant	0.0871224178571429	5e-6	GCST001848	FALSE
chr2	84217762	rs6547537	chr2	84217489	84217990	IgG glycosylation	23382691	NR	LOC107985905	rs6547537-G	intergenic_variant	0.784824532589286	4e-6	GCST001848	FALSE
chr6	114748553	rs6928844	chr6	114747847	114748595	IgG glycosylation	23382691	NR	LOC105377959 - RNU6-475P	rs6928844-C	intergenic_variant	0.828187721552878	4e-6	GCST001848	FALSE
chr9	112925455	rs10817408	chr9	112924990	112925491	IgG glycosylation	23382691	NR	SLC46A2 - MUPP	rs10817408-C	intergenic_variant	0.149460512683578	7e-6	GCST001848	FALSE
chr6	32948074	rs16871226	chr6	32947768	32948269	IgG glycosylation	23382691	NR	HLA-DMB - HLA-DMA	rs16871226-G	intron_variant	0.0244821228239845	2e-6	GCST001848	FALSE
chr8	28324238	rs11779594	chr8	28324189	28324717	IgG glycosylation	23382691	NR	PNOC	rs11779594-C	intron_variant	0.930937853767276	9e-6	GCST001848	FALSE
chr10	85934535	rs76765968	chr10	85934255	85934756	Anorexia nervosa	23568457	GRID1	GRID1	rs76765968-T	intron_variant	0.856	2e-6	GCST001961	FALSE
chr18	49632720	rs7240405	chr18	49632509	49633010	HDL cholesterol	20031538	LIPG	LOC105372112	rs7240405-A	intergenic_variant	0.15	5e-10	GCST000240	FALSE
chr6	33118472	rs3117035	chr6	33118440	33118968	RR interval (heart rate)	20031603	intergenic	HLA-DPB2	rs3117035-A	non_coding_transcript_exon_variant	0.48	1e-6	GCST000451	FALSE
chr1	205783537	rs947211	chr1	205783070	205783571	Parkinson's disease	19915576	SLC45A3, PARK16, PM20D1, NUCKS1, RAB7L1, SLC41A1	LOC105371702	rs947211-?	intergenic_variant	NR	2e-12	GCST000530	FALSE
chr12	102119753	rs2292303	chr12	102119590	102120608	Height	19893584	NUP37, C12orf48, PMCH	NUP37	rs2292303-C	intron_variant	0.30	8e-6	GCST000522	FALSE
chr6	31834764	rs9368699	chr6	31834338	31835162	HIV-1 control	20041166	SNORD52	HSPA1B - C6orf48	rs9368699-?	5_prime_UTR_variant	NR	5e-8	GCST000549	FALSE
chr6	128171037	rs10499138	chr6	128170957	128171458	Hearing impairment	20068591	NR	PTPRK	rs10499138-A	intron_variant	0.25	2e-6	GCST000566	FALSE
chr20	3846662	rs4815617	chr20	3846493	3847591	Asthma	20159242	KIAA1271	AP5S1 - MAVS	rs4815617-?	regulatory_region_variant	NR	8e-6	GCST000576	FALSE
chr1	184033740	rs756199	chr1	184033587	184034088	Height	20189936	GLT25D2	COLGALT2	rs756199-G	intron_variant	0.42	7e-6	GCST000611	FALSE
chr2	203937855	rs4675374	chr2	203937763	203938286	Celiac disease	20190752	ICOS, CTLA4, CD28	LOC101927840, ICOS	rs4675374-A	intron_variant	0.22	6e-9	GCST000612	FALSE
chr2	7007842	rs6741819	chr2	7007739	7008651	Response to antipsychotic treatment	20195266	RNF144A	RNF144A	rs6741819-?	intron_variant	0.305	2e-7	GCST000618	FALSE
chr2	47002700	rs17540621	chr2	47002290	47003324	Response to statin therapy	20339536	TTC7A, MCFD2, FLJ40172	TTC7A	rs17540621-C	intron_variant	0.06	2e-6	GCST000635	FALSE
chr6	129540247	rs2275215	chr6	129540020	129540521	Body mass index	20397748	LAMA2	LOC102723409	rs2275215-T	intron_variant	0.73	4e-7	GCST000642	FALSE
chr1	167439433	rs840016	chr1	167439409	167440198	Rheumatoid arthritis	20453842	CD247	CD247	rs840016-C	non_coding_transcript_exon_variant	0.58	2e-6	GCST000679	FALSE
chr11	65481674	rs17146964	chr11	65481481	65481982	Vertical cup-disc ratio	20548946	SCYL1	LOC101927789 - LOC105369346	rs17146964-G	regulatory_region_variant	0.20	4e-9	GCST000700	FALSE
chr16	53811575	rs11642841	chr16	53811116	53811619	Type 2 diabetes	20581827	FTO	FTO	rs11642841-A	intron_variant	NA	3e-8	GCST000712	FALSE
chr1	153801800	rs4434872	chr1	153801374	153802473	Conduct disorder (symptom count)	20585324	LOC343052	LOC105371448	rs4434872-T	splice_region_variant	0.263	8e-6	GCST000713	FALSE
chr4	15396282	rs1861046	chr4	15396153	15396654	Conduct disorder	20585324	C1QTNF7	LOC101929095, C1QTNF7	rs1861046-A	intron_variant	0.095	6e-8	GCST000714	FALSE
chr4	141221575	rs17007017	chr4	141221233	141221754	Conduct disorder	20585324	ZNF330	ZNF330	rs17007017-G	intron_variant	0.685	7e-6	GCST000714	FALSE
chr19	12035555	rs3745672	chr19	12035479	12036006	Multiple sclerosis	20598377	ZNF433	LOC101928464, ZNF433	rs3745672-?	splice_region_variant	NR	1e-6	GCST000716	FALSE
chr5	132385512	rs274557	chr5	132385304	132385805	Plasma omega-6 polyunsaturated fatty acid levels (arachidonic acid)	24823311	SLC22A5	SLC22A5	rs274557-T	intron_variant	0.599	4e-6	GCST002449	FALSE
chr19	4768905	rs879564	chr19	4768831	4769336	Thyroid peroxidase antibody positivity	24586183	NR	LOC105372250 - MIR7-3HG	rs879564-A	intergenic_variant	NA	1e-7	GCST002378	FALSE
chr5	56838449	rs16886397	chr5	56838342	56838969	Breast cancer (early onset)	24493630	MAP3K1	MAP3K1	rs16886397-?	intron_variant	0.07	4e-12	GCST002346	FALSE
chr5	56699208	rs16886113	chr5	56698925	56699550	Breast cancer (early onset)	24493630	MAP3K1	LOC101928448 - LOC105378979	rs16886113-?	intergenic_variant	0.08	4e-11	GCST002346	FALSE
chr20	47205635	rs7262634	chr20	47205544	47206096	Response to protease inhibitor treatment in hepatitis c (bilirubin toxicity)	24503447	ZMYND8	EYA2 - ZMYND8	rs7262634-?	regulatory_region_variant	NR	1e-6	GCST002347	FALSE
chr5	4197559	rs6555254	chr5	4197173	4197674	Political ideology	24569950	NR	LOC105374627 - LOC107986400	rs6555254-?	intergenic_variant	NA	5e-6	GCST002372	FALSE
chr13	93226778	rs7985891	chr13	93226563	93227556	Response to anti-retroviral therapy (ddI/d4T) in HIV-1 infection (Grade 2 peripheral neuropathy)	24554482	GPC6	LINC00363 - GPC6	rs7985891-?	non_coding_transcript_exon_variant	NA	2e-7	GCST002365	FALSE
chr7	8103297	rs7791362	chr7	8103084	8104024	Cognitive function	24684796	GLCCI1, ICA1	LOC105375142 - ICA1	rs7791362-C	intergenic_variant	0.201	4e-6	GCST002386	FALSE
chr11	124669377	rs12282107	chr11	124669081	124669582	Serum metabolite levels	24625756	SIAE	SIAE	rs12282107-C	missense_variant	0.24	5e-14	GCST002388	FALSE
chr2	165857571	rs2304003	chr2	165857331	165857832	Social communication problems	24564958	KIAA1992	LOC100506124	rs2304003-T	3_prime_UTR_variant	0.26	9e-6	GCST002367	FALSE
chr1	45618711	rs1053941	chr1	45618328	45618899	Blood metabolite levels	24816252	NASP	NASP	rs1053941-T	3_prime_UTR_variant	0.23	5e-11	GCST002443	FALSE
chr1	62734265	rs6679002	chr1	62733785	62734288	Blood metabolite levels	24816252	ANGPTL3	DOCK7 - ATG4C	rs6679002-T	regulatory_region_variant	0.59	2e-15	GCST002443	FALSE
chr11	61792609	rs174538	chr11	61792331	61793149	Blood metabolite levels	24816252	FADS1	TMEM258	rs174538-A	5_prime_UTR_variant	0.3	9e-14	GCST002443	FALSE
chr11	61792609	rs174538	chr11	61792331	61793149	Trans fatty acid levels	25646338	NR	TMEM258	rs174538-A	5_prime_UTR_variant	0.2955	1e-12	GCST002721	FALSE
